#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   13.715 eV
   4.050  0.1520E-02  0.1141E-02  0.1000E+02
   4.100  0.2876E-03  0.2059E-03  0.1000E+02
   4.150  0.4184E-04  0.2854E-04  0.1000E+02
   4.200  0.4671E-05  0.3036E-05  0.1000E+02
   4.250  0.3999E-06  0.2476E-06  0.1000E+02
   4.300  0.2623E-07  0.1547E-07  0.1000E+02
   4.350  0.1318E-08  0.7403E-09  0.1000E+02
   4.400  0.5067E-10  0.2711E-10  0.1000E+02
   4.450  0.1491E-11  0.7598E-12  0.1000E+02
   4.500  0.3356E-13  0.1629E-13  0.1000E+02
   4.550  0.5777E-15  0.2670E-15  0.1000E+02
   4.600  0.7605E-17  0.3348E-17  0.1000E+02
   4.650  0.7654E-19  0.3208E-19  0.1000E+02
   4.700  0.5888E-21  0.2350E-21  0.1000E+02
   4.750  0.3462E-23  0.1316E-23  0.1000E+02
   4.800  0.1555E-25  0.5629E-26  0.1000E+02
   4.850  0.5339E-28  0.1840E-28  0.1000E+02
   4.900  0.1400E-30  0.4594E-31  0.1000E+02
   4.950  0.2805E-33  0.8763E-34  0.1000E+02
   5.000  0.4294E-36  0.1277E-36  0.1000E+02
   5.050  0.1209E-36  0.3292E-39  0.1000E+02
   5.100  0.8233E-34  0.1654E-36  0.1000E+02
   5.150  0.4296E-31  0.1116E-33  0.1000E+02
   5.200  0.1711E-28  0.5751E-31  0.1000E+02
   5.250  0.5202E-26  0.2261E-28  0.1000E+02
   5.300  0.1207E-23  0.6787E-26  0.1000E+02
   5.350  0.2139E-21  0.1555E-23  0.1000E+02
   5.400  0.2892E-19  0.2719E-21  0.1000E+02
   5.450  0.2985E-17  0.3630E-19  0.1000E+02
   5.500  0.2352E-15  0.3699E-17  0.1000E+02
   5.550  0.1415E-13  0.2878E-15  0.1000E+02
   5.600  0.6500E-12  0.1709E-13  0.1000E+02
   5.650  0.2280E-10  0.7749E-12  0.1000E+02
   5.700  0.6107E-09  0.2683E-10  0.1000E+02
   5.750  0.1250E-07  0.7095E-09  0.1000E+02
   5.800  0.1955E-06  0.1434E-07  0.1000E+02
   5.850  0.2339E-05  0.2214E-06  0.1000E+02
   5.900  0.2144E-04  0.2616E-05  0.1000E+02
   5.950  0.1507E-03  0.2366E-04  0.1000E+02
   6.000  0.8141E-03  0.1642E-03  0.1000E+02
   6.050  0.3394E-02  0.8764E-03  0.1000E+02
   6.100  0.1098E-01  0.3609E-02  0.1000E+02
   6.150  0.2774E-01  0.1153E-01  0.1000E+02
   6.200  0.5544E-01  0.2882E-01  0.1001E+02
   6.250  0.8919E-01  0.5696E-01  0.1001E+02
   6.300  0.1190E+00  0.9074E-01  0.1002E+02
   6.350  0.1381E+00  0.1201E+00  0.1004E+02
   6.400  0.1488E+00  0.1386E+00  0.1005E+02
   6.450  0.1569E+00  0.1490E+00  0.1007E+02
   6.500  0.1628E+00  0.1572E+00  0.1008E+02
   6.550  0.1615E+00  0.1636E+00  0.1010E+02
   6.600  0.1534E+00  0.1645E+00  0.1012E+02
   6.650  0.1547E+00  0.1639E+00  0.1013E+02
   6.700  0.1931E+00  0.1823E+00  0.1015E+02
   6.750  0.2850E+00  0.2457E+00  0.1018E+02
   6.800  0.4133E+00  0.3568E+00  0.1022E+02
   6.850  0.5332E+00  0.4801E+00  0.1027E+02
   6.900  0.6061E+00  0.5680E+00  0.1032E+02
   6.950  0.6248E+00  0.6010E+00  0.1039E+02
   7.000  0.6101E+00  0.5942E+00  0.1045E+02
   7.050  0.5897E+00  0.5743E+00  0.1050E+02
   7.100  0.5764E+00  0.5601E+00  0.1056E+02
   7.150  0.5612E+00  0.5547E+00  0.1062E+02
